pick,year,name,university,link,g,mp,fg,fga,fg3,fg3a,ft,fta,orb,trb,ast,stl,blk,tov,pf,pts,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g
56,2003,Brandon Hunter,Ohio University,/players/h/huntebr01.html,119,3881,706,1385,39,115,561,923,-1,1103,252,95,87,402,313,2012,.510,.339,.608,32.6,16.9,9.3,2.1
2,2004,Emeka Okafor,University of Connecticut,/players/o/okafoem01.html,103,3274,587,995,0,0,252,447,-1,1091,81,91,441,-1,-1,1426,.590,-1,.564,31.8,13.8,10.6,0.8
3,2004,Ben Gordon,University of Connecticut,/players/g/gordobe01.html,106,3291,590,1342,246,581,369,464,-1,415,437,125,19,-1,-1,1795,.440,.423,.795,31.0,16.9,3.9,4.1
5,2004,Devin Harris,University of Wisconsin,/players/h/harride01.html,96,3356,438,980,187,499,362,465,-1,391,295,164,40,-1,-1,1425,.447,.375,.778,35.0,14.8,4.1,3.1
6,2004,Josh Childress,Stanford University,/players/c/childjo01.html,86,2458,386,881,104,310,185,245,-1,583,155,77,95,-1,-1,1061,.438,.335,.755,28.6,12.3,6.8,1.8
7,2004,Luol Deng,Duke University,/players/d/denglu01.html,37,1149,210,441,40,111,98,138,-1,255,68,49,39,-1,-1,558,.476,.360,.710,31.1,15.1,6.9,1.8
8,2004,Rafael Araujo,Brigham Young University,/players/a/araujra01.html,62,1697,366,646,11,41,192,278,-1,589,75,88,40,-1,-1,935,.567,.268,.691,27.4,15.1,9.5,1.2
9,2004,Andre Iguodala,University of Arizona,/players/i/iguodan01.html,62,1576,205,483,32,117,152,206,-1,409,213,95,29,-1,-1,594,.424,.274,.738,25.4,9.6,6.6,3.4
10,2004,Luke Jackson,University of Oregon,/players/j/jackslu02.html,126,3665,645,1398,174,433,506,596,-1,746,424,160,37,-1,-1,1970,.461,.402,.849,29.1,15.6,5.9,3.4
14,2004,Kris Humphries,University of Minnesota,/players/h/humphkr01.html,29,990,221,498,17,50,170,229,-1,294,20,27,33,-1,-1,629,.444,.340,.742,34.1,21.7,10.1,0.7
16,2004,Kirk Snyder,University of Nevada Reno,/players/s/snydeki01.html,84,2586,477,1120,106,342,344,508,-1,537,224,76,63,-1,-1,1404,.426,.310,.677,30.8,16.7,6.4,2.7
20,2004,Jameer Nelson,Saint Joseph's University,/players/n/nelsoja01.html,125,4311,703,1550,229,628,459,584,-1,581,713,250,10,-1,-1,2094,.454,.365,.786,34.5,16.8,4.6,5.7
24,2004,Delonte West,Saint Joseph's University,/players/w/westde01.html,89,2384,450,920,113,300,222,267,-1,377,270,121,15,-1,-1,1235,.489,.377,.831,26.8,13.9,4.2,3.0
25,2004,Tony Allen,Oklahoma State University,/players/a/allento01.html,99,3072,574,1176,64,182,337,512,-1,560,301,134,54,-1,-1,1549,.488,.352,.658,31.0,15.6,5.7,3.0
26,2004,Kevin Martin,Western Carolina University,/players/m/martike02.html,79,2515,565,1224,174,503,534,635,-1,354,133,134,30,-1,-1,1838,.462,.346,.841,31.8,23.3,4.5,1.7
29,2004,David Harrison,University of Colorado,/players/h/harrida01.html,88,2480,489,813,0,1,339,613,-1,707,52,54,225,-1,-1,1317,.601,.000,.553,28.2,15.0,8.0,0.6
31,2004,Jackson Vroman,Iowa State University,/players/v/vromaja01.html,63,1930,341,611,1,13,151,295,-1,598,131,77,70,-1,-1,834,.558,.077,.512,30.6,13.2,9.5,2.1
33,2004,Lionel Chalmers,Xavier University,/players/c/chalmli01.html,123,3897,512,1205,235,632,297,415,-1,361,405,154,7,-1,-1,1556,.425,.372,.716,31.7,12.7,2.9,3.3
34,2004,Donta Smith,Southeastern Illinois College,/players/s/smithdo04.html,69,-1,497,891,111,266,328,420,-1,435,220,-1,-1,-1,-1,1433,.558,.417,.781,-1,20.8,6.3,3.2
35,2004,Andre Emmett,Texas Tech University,/players/e/emmetan01.html,128,4140,882,1765,54,173,438,623,-1,765,201,164,43,-1,-1,2256,.500,.312,.703,32.3,17.6,6.0,1.6
36,2004,Antonio Burks,University of Memphis,/players/b/burksan01.html,91,2786,391,834,63,157,183,272,-1,233,487,177,15,-1,-1,1028,.469,.401,.673,30.6,11.3,2.6,5.4
37,2004,Royal Ivey,University of Texas at Austin,/players/i/iveyro01.html,133,3287,367,807,53,157,249,351,-1,406,300,124,25,-1,-1,1036,.455,.338,.709,24.7,7.8,3.1,2.3
38,2004,Chris Duhon,Duke University,/players/d/duhonch01.html,144,4813,432,1033,162,505,242,349,-1,489,819,300,16,-1,-1,1268,.418,.321,.693,33.4,8.8,3.4,5.7
40,2004,Justin Reed,University of Mississippi,/players/r/reedju01.html,122,3496,679,1425,45,158,382,540,-1,766,132,123,89,-1,-1,1785,.476,.285,.707,28.7,14.6,6.3,1.1
43,2004,Trevor Ariza,University of California Los Angeles,/players/a/arizatr01.html,25,789,107,251,18,76,57,113,-1,162,52,42,11,-1,-1,289,.426,.237,.504,31.6,11.6,6.5,2.1
45,2004,Bernard Robinson,University of Michigan,/players/r/robinbe01.html,120,3666,550,1251,69,232,336,413,-1,640,364,169,47,-1,-1,1505,.440,.297,.814,30.6,12.5,5.3,3.0
47,2004,Pape Sow,California State University Fullerton,/players/s/sowpa01.html,72,2334,381,814,20,68,353,529,-1,654,56,104,61,-1,-1,1135,.468,.294,.667,32.4,15.8,9.1,0.8
53,2004,Matt Freije,Vanderbilt University,/players/f/freijma01.html,121,3472,632,1412,183,515,444,565,-1,591,114,79,71,-1,-1,1891,.448,.355,.786,28.7,15.6,4.9,0.9
55,2004,Luis Flores,Manhattan College,/players/f/florelu01.html,119,3654,683,1514,166,438,628,722,-1,446,229,175,21,-1,-1,2160,.451,.379,.870,30.7,18.2,3.7,1.9
1,2005,Andrew Bogut,University of Utah,/players/b/bogutan01.html,68,2226,449,744,13,36,215,319,-1,753,155,48,109,-1,-1,1126,.603,.361,.674,32.7,16.6,11.1,2.3
2,2005,Marvin Williams,University of North Carolina,/players/w/willima02.html,36,800,125,247,19,44,138,163,-1,236,26,39,17,-1,-1,407,.506,.432,.847,22.2,11.3,6.6,0.7
3,2005,Deron Williams,University of Illinois at Urbana-Champaign,/players/w/willide01.html,101,3200,400,947,163,436,148,216,-1,334,594,115,22,-1,-1,1111,.422,.374,.685,31.7,11.0,3.3,5.9
4,2005,Chris Paul,Wake Forest University,/players/p/paulch01.html,63,2110,278,589,86,183,306,365,-1,245,395,160,13,-1,-1,948,.472,.470,.838,33.5,15.0,3.9,6.3
5,2005,Raymond Felton,University of North Carolina,/players/f/feltora01.html,101,3421,414,978,174,464,258,353,-1,417,698,192,27,-1,-1,1260,.423,.375,.731,33.9,12.5,4.1,6.9
7,2005,Charlie Villanueva,University of Connecticut,/players/v/villach01.html,63,1405,272,525,24,61,139,204,-1,425,63,26,105,-1,-1,707,.518,.393,.681,22.3,11.2,6.7,1.0
8,2005,Channing Frye,University of Arizona,/players/f/fryech01.html,133,3686,707,1257,6,23,369,486,-1,975,176,86,258,-1,-1,1789,.562,.261,.759,27.7,13.5,7.3,1.3
9,2005,Ike Diogu,Arizona State University,/players/d/dioguik01.html,91,3190,617,1080,41,106,671,854,-1,802,113,39,153,-1,-1,1946,.571,.387,.786,35.1,21.4,8.8,1.2
13,2005,Sean May,University of North Carolina,/players/m/mayse01.html,77,2139,442,862,0,11,329,459,-1,771,113,100,94,-1,-1,1213,.513,.000,.717,27.8,15.8,10.0,1.5
14,2005,Rashad McCants,University of North Carolina,/players/m/mccanra01.html,98,2863,614,1263,221,533,272,377,-1,398,204,145,61,-1,-1,1721,.486,.415,.721,29.2,17.6,4.1,2.1
15,2005,Antoine Wright,Texas A&M University,/players/w/wrighan01.html,87,2793,467,1134,181,482,223,344,-1,487,184,95,50,-1,-1,1338,.412,.376,.648,32.1,15.4,5.6,2.1
16,2005,Joey Graham,Oklahoma State University,/players/g/grahajo01.html,128,3337,597,1132,71,188,402,497,-1,667,210,100,33,-1,-1,1667,.527,.378,.809,26.1,13.0,5.2,1.6
17,2005,Danny Granger,University of New Mexico,/players/g/grangda01.html,95,2695,529,1066,78,213,450,598,-1,781,154,148,180,-1,-1,1586,.496,.366,.753,28.4,16.7,8.2,1.6
19,2005,Hakim Warrick,Syracuse University,/players/w/warriha01.html,135,4186,767,1432,10,40,529,803,-1,1025,207,131,128,-1,-1,2073,.536,.250,.659,31.0,15.4,7.6,1.5
20,2005,Julius Hodge,North Carolina State University,/players/h/hodgeju01.html,129,4258,665,1407,114,347,596,784,-1,773,454,161,82,-1,-1,2040,.473,.329,.760,33.0,15.8,6.0,3.5
21,2005,Nate Robinson,University of Washington,/players/r/robinna01.html,89,2510,446,975,127,365,264,333,-1,345,285,140,9,-1,-1,1283,.457,.348,.793,28.2,14.4,3.9,3.2
22,2005,Jarrett Jack,Georgia Institute of Technology,/players/j/jackja01.html,101,3260,406,850,93,259,360,452,-1,450,543,183,11,-1,-1,1265,.478,.359,.796,32.3,12.5,4.5,5.4
23,2005,Francisco Garcia,University of Louisville,/players/g/garcifr01.html,98,2757,462,1031,180,488,309,364,-1,379,346,145,134,-1,-1,1413,.448,.369,.849,28.1,14.4,3.9,3.5
24,2005,Luther Head,University of Illinois at Urbana-Champaign,/players/h/headlu01.html,128,3250,452,956,209,547,182,242,-1,403,326,158,23,-1,-1,1295,.473,.382,.752,25.4,10.1,3.1,2.5
26,2005,Jason Maxiell,University of Cincinnati,/players/m/maxieja01.html,129,3563,562,1108,2,7,440,674,-1,908,87,91,251,-1,-1,1566,.507,.286,.653,27.6,12.1,7.0,0.7
27,2005,Linas Kleiza,University of Missouri,/players/k/kleizli01.html,49,1408,229,555,39,136,210,297,-1,385,66,27,14,-1,-1,707,.413,.287,.707,28.7,14.4,7.9,1.3
29,2005,Wayne Simien,University of Kansas,/players/s/simiewa01.html,106,2817,585,1048,6,25,417,532,-1,884,93,78,78,-1,-1,1593,.558,.240,.784,26.6,15.0,8.3,0.9
30,2005,David Lee,University of Florida,/players/l/leeda02.html,127,3171,543,935,0,6,350,514,-1,869,251,113,109,-1,-1,1436,.581,.000,.681,25.0,11.3,6.8,2.0
31,2005,Salim Stoudamire,University of Arizona,/players/s/stoudsa01.html,129,3848,615,1306,342,747,388,446,-1,283,256,99,8,-1,-1,1960,.471,.458,.870,29.8,15.2,2.2,2.0
32,2005,Daniel Ewing,Duke University,/players/e/ewingda01.html,138,3827,538,1246,217,554,302,405,-1,382,293,191,24,-1,-1,1595,.432,.392,.746,27.7,11.6,2.8,2.1
33,2005,Brandon Bass,Louisiana State University,/players/b/bassbr01.html,59,2020,302,559,17,45,269,345,-1,486,42,45,104,-1,-1,890,.540,.378,.780,34.2,15.1,8.2,0.7
37,2005,Ronny Turiaf,Gonzaga University,/players/t/turiaro01.html,127,3239,538,1038,4,18,643,899,-1,859,130,61,179,-1,-1,1723,.518,.222,.715,25.5,13.6,6.8,1.0
38,2005,Travis Diener,Marquette University,/players/d/dienetr01.html,120,3770,511,1228,284,687,385,460,-1,373,617,158,8,-1,-1,1691,.416,.413,.837,31.4,14.1,3.1,5.1
39,2005,Von Wafer,Florida State University,/players/w/wafervo01.html,61,1318,214,528,108,296,79,118,-1,133,84,54,13,-1,-1,615,.405,.365,.669,21.6,10.1,2.2,1.4
42,2005,Chris Taft,University of Pittsburgh,/players/t/taftch01.html,65,1692,321,564,0,0,136,241,-1,488,69,23,110,-1,-1,778,.569,-1,.564,26.0,12.0,7.5,1.1
47,2005,Bracey Wright,Indiana University,/players/w/wrighbr02.html,85,3035,469,1159,186,532,374,482,-1,433,204,79,47,-1,-1,1498,.405,.350,.776,35.7,17.6,5.1,2.4
50,2005,Ryan Gomes,Providence College,/players/g/gomesry01.html,116,4077,784,1510,81,230,489,620,-1,1028,270,181,50,-1,-1,2138,.519,.352,.789,35.1,18.4,8.9,2.3
51,2005,Robert Whaley,Walsh University,/players/w/whalero01.html,118,2920,774,1525,5,21,299,514,-1,757,126,-1,-1,-1,-1,1852,.508,.238,.582,24.7,15.7,6.4,1.1
53,2005,Orien Greene,University of Louisiana at Lafayette,/players/g/greenor01.html,104,2567,258,631,97,307,119,164,-1,355,326,-1,-1,-1,-1,732,.409,.316,.726,24.7,7.0,3.4,3.1
54,2005,Dijon Thompson,University of California Los Angeles,/players/t/thompdi01.html,117,3252,541,1167,133,367,243,311,-1,546,239,133,37,-1,-1,1458,.464,.362,.781,27.8,12.5,4.7,2.0
55,2005,Lawrence Roberts,Mississippi State University,/players/r/roberla01.html,118,3701,653,1426,61,202,575,872,-1,1172,177,189,112,-1,-1,1942,.458,.302,.659,31.4,16.5,9.9,1.5
60,2005,Alex Acker,Pepperdine University,/players/a/ackeral01.html,88,3023,449,983,120,292,255,310,-1,495,249,133,38,-1,-1,1273,.457,.411,.823,34.4,14.5,5.6,2.8
2,2006,LaMarcus Aldridge,University of Texas at Austin,/players/a/aldrila01.html,53,1602,276,471,0,0,161,248,-1,434,34,67,97,-1,-1,713,.586,-1,.649,30.2,13.5,8.2,0.6
3,2006,Adam Morrison,Gonzaga University,/players/m/morriad01.html,95,2908,669,1329,128,348,401,527,-1,485,188,66,35,-1,-1,1867,.503,.368,.761,30.6,19.7,5.1,2.0
4,2006,Tyrus Thomas,Louisiana State University,/players/t/thomaty01.html,32,829,152,250,1,1,90,137,-1,295,42,33,99,-1,-1,395,.608,1.000,.657,25.9,12.3,9.2,1.3
5,2006,Shelden Williams,Duke University,/players/w/willish02.html,139,3903,687,1202,4,12,550,792,-1,1262,119,161,422,-1,-1,1928,.572,.333,.694,28.1,13.9,9.1,0.9
6,2006,Brandon Roy,University of Washington,/players/r/roybr01.html,103,2837,533,1041,53,154,358,468,-1,517,308,103,49,-1,-1,1477,.512,.344,.765,27.5,14.3,5.0,3.0
7,2006,Randy Foye,Villanova University,/players/f/foyera01.html,131,4096,682,1711,213,647,389,498,-1,625,416,198,52,-1,-1,1966,.399,.329,.781,31.3,15.0,4.8,3.2
8,2006,Rudy Gay,University of Connecticut,/players/g/gayru01.html,64,1908,319,692,56,148,176,244,-1,378,116,83,111,-1,-1,870,.461,.378,.721,29.8,13.6,5.9,1.8
9,2006,Patrick O'Bryant,Bradley University,/players/o/obryapa01.html,52,1265,241,435,0,0,123,179,-1,408,38,46,147,-1,-1,605,.554,-1,.687,24.3,11.6,7.8,0.7
11,2006,J.J. Redick,Duke University,/players/r/redicjj01.html,139,4732,825,1906,457,1126,662,726,-1,375,306,152,9,-1,-1,2769,.433,.406,.912,34.0,19.9,2.7,2.2
12,2006,Hilton Armstrong,University of Connecticut,/players/a/armsthi01.html,131,1980,227,403,1,3,159,275,-1,517,73,43,191,-1,-1,614,.563,.333,.578,15.1,4.7,3.9,0.6
14,2006,Ronnie Brewer,University of Arkansas,/players/b/brewero02.html,90,2974,493,1067,104,306,326,486,-1,452,299,216,49,-1,-1,1416,.462,.340,.671,33.0,15.7,5.0,3.3
15,2006,Cedric Simmons,North Carolina State University,/players/s/simmoce01.html,63,1189,170,301,2,4,144,221,-1,260,68,26,115,-1,-1,486,.565,.500,.652,18.9,7.7,4.1,1.1
16,2006,Rodney Carney,University of Memphis,/players/c/carnero01.html,133,3670,659,1587,287,792,296,413,-1,651,155,134,131,-1,-1,1901,.415,.362,.717,27.6,14.3,4.9,1.2
17,2006,Shawne Williams,University of Memphis,/players/w/willish03.html,36,1002,156,375,48,154,114,145,-1,222,67,50,49,-1,-1,474,.416,.312,.786,27.8,13.2,6.2,1.9
19,2006,Quincy Douby,Rutgers University,/players/d/doubyqu01.html,95,3045,581,1344,251,646,277,338,-1,274,257,121,62,-1,-1,1690,.432,.389,.820,32.1,17.8,2.9,2.7
20,2006,Renaldo Balkman,University of South Carolina,/players/b/balkmre01.html,104,2193,317,573,16,55,121,227,-1,550,176,123,112,-1,-1,771,.553,.291,.533,21.1,7.4,5.3,1.7
21,2006,Rajon Rondo,University of Kentucky,/players/r/rondora01.html,68,1908,249,505,28,99,128,222,-1,306,285,156,13,-1,-1,654,.493,.283,.577,28.1,9.6,4.5,4.2
22,2006,Marcus Williams,University of Connecticut,/players/w/willima03.html,70,1954,203,505,54,144,167,211,-1,227,510,72,14,-1,-1,627,.402,.375,.791,27.9,9.0,3.2,7.3
23,2006,Josh Boone,University of Connecticut,/players/b/boonejo01.html,103,2672,382,661,0,0,195,349,-1,718,84,53,222,-1,-1,959,.578,-1,.559,25.9,9.3,7.0,0.8
24,2006,Kyle Lowry,Villanova University,/players/l/lowryky01.html,57,1524,181,403,13,40,168,228,-1,219,171,108,13,-1,-1,543,.449,.325,.737,26.7,9.5,3.8,3.0
25,2006,Shannon Brown,Michigan State University,/players/b/brownsh01.html,97,2712,416,910,110,302,241,290,-1,329,188,124,11,-1,-1,1183,.457,.364,.831,28.0,12.2,3.4,1.9
26,2006,Jordan Farmar,University of California Los Angeles,/players/f/farmajo01.html,66,2122,292,712,97,291,200,263,-1,196,342,82,12,-1,-1,881,.410,.333,.760,32.2,13.3,3.0,5.2
28,2006,Maurice Ager,Michigan State University,/players/a/agerma01.html,124,3176,523,1185,202,532,306,395,-1,424,181,62,39,-1,-1,1554,.441,.380,.775,25.6,12.5,3.4,1.5
29,2006,Mardy Collins,Temple University,/players/c/collima01.html,125,4683,718,1798,182,624,301,482,-1,569,398,290,29,-1,-1,1919,.399,.292,.624,37.5,15.4,4.6,3.2
31,2006,James White,University of Cincinnati,/players/w/whiteja02.html,123,3336,428,963,120,357,294,375,-1,520,316,117,75,-1,-1,1270,.444,.336,.784,27.1,10.3,4.2,2.6
32,2006,Steve Novak,Marquette University,/players/n/novakst01.html,126,3401,485,1044,354,768,243,261,-1,524,123,64,9,-1,-1,1567,.465,.461,.931,27.0,12.4,4.2,1.0
33,2006,Solomon Jones,University of South Florida,/players/j/jonesso01.html,59,1838,216,428,0,2,149,215,-1,470,61,38,153,-1,-1,581,.505,.000,.693,31.2,9.8,8.0,1.0
34,2006,Paul Davis,Michigan State University,/players/d/davispa01.html,130,3349,614,1142,13,48,477,625,-1,910,178,146,87,-1,-1,1718,.538,.271,.763,25.8,13.2,7.0,1.4
35,2006,P.J. Tucker,University of Texas at Austin,/players/t/tuckepj01.html,87,2518,438,832,2,4,291,409,-1,714,170,116,23,-1,-1,1169,.526,.500,.711,28.9,13.4,8.2,2.0
36,2006,Craig Smith,Boston College,/players/s/smithcr01.html,130,4415,921,1650,16,67,491,764,-1,1114,245,167,100,-1,-1,2349,.558,.239,.643,34.0,18.1,8.6,1.9
37,2006,Bobby Jones,University of Washington,/players/j/jonesbo02.html,125,3013,424,847,65,177,313,443,-1,617,153,134,59,-1,-1,1226,.501,.367,.707,24.1,9.8,4.9,1.2
39,2006,David Noel,University of North Carolina,/players/n/noelda01.html,127,2948,349,656,64,181,118,201,-1,549,247,137,60,-1,-1,880,.532,.354,.587,23.2,6.9,4.3,1.9
41,2006,James Augustine,University of Illinois at Urbana-Champaign,/players/a/augusja01.html,137,3717,534,865,6,18,309,450,-1,1023,148,141,139,-1,-1,1383,.617,.333,.687,27.1,10.1,7.5,1.1
42,2006,Daniel Gibson,University of Texas at Austin,/players/g/gibsoda01.html,68,2246,294,716,175,452,172,232,-1,245,237,104,20,-1,-1,935,.411,.387,.741,33.0,13.8,3.6,3.5
45,2006,Alexander Johnson,Florida State University,/players/j/johnsal01.html,92,1935,306,589,12,39,276,414,-1,482,64,81,66,-1,-1,900,.520,.308,.667,21.0,9.8,5.2,0.7
46,2006,Dee Brown,University of Illinois at Urbana-Champaign,/players/b/brownde03.html,137,4698,638,1512,299,831,237,327,-1,448,674,231,7,-1,-1,1812,.422,.360,.725,34.3,13.2,3.3,4.9
47,2006,Paul Millsap,Louisiana Tech University,/players/m/millspa01.html,92,3240,658,1141,6,16,386,623,-1,1172,87,121,183,-1,-1,1708,.577,.375,.620,35.2,18.6,12.7,0.9
49,2006,Leon Powe,University of California,/players/p/powele01.html,54,1757,320,650,3,10,319,475,-1,529,57,43,32,-1,-1,962,.492,.300,.672,32.5,17.8,9.8,1.1
50,2006,Ryan Hollins,University of California Los Angeles,/players/h/holliry01.html,113,2282,225,391,1,1,191,323,-1,455,40,25,101,-1,-1,642,.575,1.000,.591,20.2,5.7,4.0,0.4
52,2006,Guillermo Diaz,University of Miami,/players/d/diazgu01.html,93,3032,516,1152,174,458,271,366,-1,313,238,123,25,-1,-1,1477,.448,.380,.740,32.6,15.9,3.4,2.6
54,2006,Hassan Adams,University of Arizona,/players/a/adamsha01.html,130,3609,750,1503,75,241,243,345,-1,706,259,238,85,-1,-1,1818,.499,.311,.704,27.8,14.0,5.4,2.0
60,2006,Will Blalock,Iowa State University,/players/b/blalowi01.html,93,3193,393,933,100,274,192,267,-1,287,464,177,10,-1,-1,1078,.421,.365,.719,34.3,11.6,3.1,5.0
1,2007,Greg Oden,Ohio State University,/players/o/odengr01.html,32,925,189,307,0,0,123,196,-1,306,21,18,105,-1,-1,501,.616,-1,.628,28.9,15.7,9.6,0.7
2,2007,Kevin Durant,University of Texas at Austin,/players/d/duranke01.html,35,1255,306,647,82,203,209,256,-1,390,46,66,67,-1,-1,903,.473,.404,.816,35.9,25.8,11.1,1.3
3,2007,Al Horford,University of Florida,/players/h/horfoal01.html,109,2798,424,724,0,4,275,444,-1,864,187,94,189,-1,-1,1123,.586,.000,.619,25.7,10.3,7.9,1.7
4,2007,Mike Conley,Ohio State University,/players/c/conlemi01.html,39,1231,160,309,21,69,100,144,-1,134,238,87,10,-1,-1,441,.518,.304,.694,31.6,11.3,3.4,6.1
5,2007,Jeff Green,Georgetown University,/players/g/greenje02.html,102,3388,485,994,89,248,280,400,-1,664,318,92,127,-1,-1,1339,.488,.359,.700,33.2,13.1,6.5,3.1
7,2007,Corey Brewer,University of Florida,/players/b/breweco01.html,108,2939,427,890,99,278,272,384,-1,469,300,176,44,-1,-1,1225,.480,.356,.708,27.2,11.3,4.3,2.8
8,2007,Brandan Wright,University of North Carolina,/players/w/wrighbr03.html,37,1013,228,353,0,0,89,157,-1,229,37,36,65,-1,-1,545,.646,-1,.567,27.4,14.7,6.2,1.0
9,2007,Joakim Noah,University of Florida,/players/n/noahjo01.html,108,2279,411,667,1,2,310,453,-1,687,185,95,186,-1,-1,1133,.616,.500,.684,21.1,10.5,6.4,1.7
10,2007,Spencer Hawes,University of Washington,/players/h/hawessp01.html,31,896,193,363,1,3,74,98,-1,197,60,16,54,-1,-1,461,.532,.333,.755,28.9,14.9,6.4,1.9
11,2007,Acie Law,Texas A&M University,/players/l/lawac01.html,122,3760,605,1298,114,319,345,454,-1,379,545,156,2,-1,-1,1669,.466,.357,.760,30.8,13.7,3.1,4.5
12,2007,Thaddeus Young,Georgia Institute of Technology,/players/y/youngth01.html,31,917,177,370,39,93,52,70,-1,151,63,39,12,-1,-1,445,.478,.419,.743,29.6,14.4,4.9,2.0
13,2007,Julian Wright,University of Kansas,/players/w/wrighju01.html,71,1711,314,566,3,16,107,181,-1,450,142,86,91,-1,-1,738,.555,.188,.591,24.1,10.4,6.3,2.0
14,2007,Al Thornton,Florida State University,/players/t/thornal01.html,124,2723,546,1034,63,144,366,522,-1,641,87,103,74,-1,-1,1521,.528,.438,.701,22.0,12.3,5.2,0.7
15,2007,Rodney Stuckey,Eastern Washington University,/players/s/stuckro01.html,59,1955,477,1011,98,309,386,479,-1,279,283,137,17,-1,-1,1438,.472,.317,.806,33.1,24.4,4.7,4.8
16,2007,Nick Young,University of Southern California,/players/y/youngni01.html,96,2990,553,1143,95,258,285,373,-1,487,137,80,26,-1,-1,1486,.484,.368,.764,31.1,15.5,5.1,1.4
17,2007,Sean Williams,Boston College,/players/w/willise01.html,69,1414,138,239,0,0,101,167,-1,290,44,42,193,-1,-1,377,.577,-1,.605,20.5,5.5,4.2,0.6
19,2007,Javaris Crittenton,Georgia Institute of Technology,/players/c/crittja01.html,32,1003,158,351,36,101,108,138,-1,119,184,65,2,-1,-1,460,.450,.356,.783,31.3,14.4,3.7,5.8
20,2007,Jason Smith,Colorado State University,/players/s/smithja02.html,87,2429,456,832,8,26,361,481,-1,683,173,47,149,-1,-1,1281,.548,.308,.751,27.9,14.7,7.9,2.0
21,2007,Daequan Cook,Ohio State University,/players/c/cookda02.html,39,770,141,317,54,130,46,66,-1,167,40,28,10,-1,-1,382,.445,.415,.697,19.7,9.8,4.3,1.0
22,2007,Jared Dudley,Boston College,/players/d/dudleja01.html,130,4727,689,1368,120,329,573,784,-1,936,395,176,37,-1,-1,2071,.504,.365,.731,36.4,15.9,7.2,3.0
23,2007,Wilson Chandler,DePaul University,/players/c/chandwi01.html,59,1834,299,672,47,155,116,176,-1,416,72,41,86,-1,-1,761,.445,.303,.659,31.1,12.9,7.1,1.2
25,2007,Morris Almond,Rice University,/players/a/almonmo01.html,121,3279,627,1275,153,352,418,507,-1,419,119,89,65,-1,-1,1825,.492,.435,.824,27.1,15.1,3.5,1.0
26,2007,Aaron Brooks,University of Oregon,/players/b/brookaa01.html,115,3759,500,1164,205,548,306,367,-1,397,470,127,16,-1,-1,1511,.430,.374,.834,32.7,13.1,3.5,4.1
27,2007,Arron Afflalo,University of California Los Angeles,/players/a/afflaar01.html,104,3396,519,1135,209,560,293,375,-1,360,202,64,20,-1,-1,1540,.457,.373,.781,32.7,14.8,3.5,1.9
29,2007,Alando Tucker,University of Wisconsin,/players/t/tuckeal02.html,134,4297,798,1663,101,329,520,817,-1,769,213,104,29,-1,-1,2217,.480,.307,.636,32.1,16.5,5.7,1.6
31,2007,Carl Landry,Purdue University,/players/l/landrca01.html,64,1915,403,669,10,43,359,503,-1,453,78,65,52,-1,-1,1175,.602,.233,.714,29.9,18.4,7.1,1.2
32,2007,Gabe Pruitt,University of Southern California,/players/p/pruitga01.html,80,2590,358,817,179,456,207,266,-1,247,283,158,16,-1,-1,1102,.438,.393,.778,32.4,13.8,3.1,3.5
33,2007,Marcus Williams,University of Arizona,/players/w/willima04.html,63,1939,355,748,53,149,164,231,-1,354,128,-1,-1,-1,-1,927,.475,.356,.710,30.8,14.7,5.6,2.0
34,2007,Nick Fazekas,University of Nevada Reno,/players/f/fazekni01.html,131,3944,901,1695,116,340,546,670,-1,1254,170,98,192,-1,-1,2464,.532,.341,.815,30.1,18.8,9.6,1.3
35,2007,Glen Davis,Louisiana State University,/players/d/davisgl01.html,95,3036,566,1142,26,84,429,618,-1,916,147,108,110,-1,-1,1587,.496,.310,.694,32.0,16.7,9.6,1.5
36,2007,Jermareo Davidson,University of Alabama,/players/d/davidje01.html,126,3611,474,1016,4,19,316,441,-1,918,127,68,221,-1,-1,1268,.467,.211,.717,28.7,10.1,7.3,1.0
37,2007,Josh McRoberts,Duke University,/players/m/mcrobjo01.html,69,2047,279,517,10,36,174,262,-1,449,167,80,128,-1,-1,742,.540,.278,.664,29.7,10.8,6.5,2.4
41,2007,Chris Richard,University of Florida,/players/r/richach01.html,141,2203,286,430,0,0,125,198,-1,445,49,48,59,-1,-1,697,.665,-1,.631,15.6,4.9,3.2,0.3
42,2007,Derrick Byars,Vanderbilt University,/players/b/byarsde01.html,126,-1,496,1071,198,499,194,278,-1,466,275,119,22,-1,-1,1384,.463,.397,.698,-1,11.0,3.7,2.2
46,2007,Stephane Lasme,University of Massachusetts Amherst,/players/l/lasmest01.html,118,2861,378,635,0,0,255,410,-1,758,103,88,399,-1,-1,1011,.595,-1,.622,24.2,8.6,6.4,0.9
47,2007,Dominic McGuire,California State University Fresno,/players/m/mcguido01.html,86,2153,284,615,24,95,153,275,-1,540,172,55,167,-1,-1,745,.462,.253,.556,25.0,8.7,6.3,2.0
49,2007,Aaron Gray,University of Pittsburgh,/players/g/grayaa01.html,113,2360,434,789,0,0,241,405,-1,790,147,41,130,-1,-1,1109,.550,-1,.595,20.9,9.8,7.0,1.3
